path	historicalReview	checkpointAssessment	assessmentCommit	assessmentBlob	corroborationStatus	corroborationReadLevel	corroborationReadCommit	corroborationReadBlob	corroborationMaterialRole	corroborationReader	corroborationEvidence	corroborationScope	corroborationLimitations
docs/archive/validation/legacy/production-readiness.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0423e96e15c894c26a7d45a5dfb2a012e0c1ba8e	3717c6fec3da0373887b0c62a85d8a4d2c294ce3	HISTORICAL_ARCHIVE_PAYLOAD	/root/core_protocol_fixture_corroboration	corroboration-archive-legacy.tsv:15	Explicit partially-implemented June design proposal with July async-construction backlog:old snapshots and proposed exponential backoff/incoming redial/background guard/foreground service are not approved requirements or current state. Existing shipped lifecycle/path claims remain historical; no new product decision inferred, #120 still separate unresolved admission contract.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Full archived text inspected; all execution/status/cause claims are historical. Not fresh runtime evidence, current implementation verification, independent repair approval, physical validation or interoperability. Historical local numbered labels are not automatically GitHub IDs.
docs/archive/validation/legacy/stabilization-stress-tests.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0423e96e15c894c26a7d45a5dfb2a012e0c1ba8e	ae3473cf948cc50b42b4085cbcf13488bc0f1117	HISTORICAL_ARCHIVE_PAYLOAD	/root/core_protocol_fixture_corroboration	corroboration-archive-legacy.tsv:16	Explicitly superseded S3-to-S1 seven-test historical runbook with dated473f4d4/3622b49/f84a218/035eef1context. Superseded endpoint/reconnect/default-policy/partial-file expectations and post-green enum/watchdog deletion proposals are not current instructions or permission. Preserve failure signatures, do not weaken assertions or replace current catalog.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Full archived text inspected; all execution/status/cause claims are historical. Not fresh runtime evidence, current implementation verification, independent repair approval, physical validation or interoperability. Historical local numbered labels are not automatically GitHub IDs.
docs/archive/validation/legacy/v0.4-cumulative-validation-runbook.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0423e96e15c894c26a7d45a5dfb2a012e0c1ba8e	cff3c2a1a9ff12f49fb678a3260d089842a227d3	HISTORICAL_ARCHIVE_PAYLOAD	/root/core_protocol_fixture_corroboration	corroboration-archive-legacy.tsv:17	Full historical978-line v0.4 R1-R4/E1-E4 runbook,8dated commits and v0.5 JmDNS translation annotations. Old log/timing/port/debounce assumptions, timestamp-only framework freshness, global DerivedData deletion, revert-invariant instruction and production-grade sign-off are superseded, not executed or adopted. Current immutable-source evidence and mandatory long-soak/physical/interop/crypto gates remain.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Full archived text inspected; all execution/status/cause claims are historical. Not fresh runtime evidence, current implementation verification, independent repair approval, physical validation or interoperability. Historical local numbered labels are not automatically GitHub IDs.
docs/audit/2026-09-04/README.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	REOPENED_CHANGED_SINCE_RECORDED_READ	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	6afb72cc5cbe6456c59fd9a20c4ccfa32979ba17	CURRENT_AUDIT_CONTINUATION_METADATA	/root/core_protocol_fixture_corroboration	corroboration-current-admin.tsv:3	HISTORICAL INPUT READ ONLY: Current audit administration content, issue dispositions, historical evidence and continuation/decision boundaries; six explicit files only. This new administrative projection changes these bytes. The independent R1 administrative review inspected the complete authored delta/changed JSON values, not a full reread of unchanged legacy text; final R2 delta approval is separate and does not become a full-current-text receipt.	REOPENED: recorded FULL_TEXT level/commit/blob apply only to the previous input, not this new output. No inferred final admin commit/tree/hash/full read. Independent exact-delta approval does not discharge full-current-text corroboration; preserve historical receipts.
docs/audit/2026-09-04/checkpoint.json	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	REOPENED_CHANGED_SINCE_RECORDED_READ	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	121d3c9cef21ff7017f25ceaf5ca6bdef7eac021	CURRENT_AUDIT_CONTINUATION_METADATA	/root/core_protocol_fixture_corroboration	corroboration-current-admin.tsv:4	HISTORICAL INPUT READ ONLY: Current audit administration content, issue dispositions, historical evidence and continuation/decision boundaries; six explicit files only. This new administrative projection changes these bytes. The independent R1 administrative review inspected the complete authored delta/changed JSON values, not a full reread of unchanged legacy text; final R2 delta approval is separate and does not become a full-current-text receipt.	REOPENED: recorded FULL_TEXT level/commit/blob apply only to the previous input, not this new output. No inferred final admin commit/tree/hash/full read. Independent exact-delta approval does not discharge full-current-text corroboration; preserve historical receipts.
docs/audit/2026-09-04/coverage.tsv	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	SELF_DESCRIBING_LEDGER_NO_CURRENT_SELF_BINDING	INPUT_LEDGER_READ_ONLY_OUTPUT_REQUIRES_REVIEW	NOT_RECORDED	NOT_RECORDED	CURRENT_AUDIT_CONTINUATION_METADATA	/root/coverage_inspection	coverage-inspection.md:complete-read-receipt + coverage-metadata-audit.json	Prior input-ledger read is retained in external sealed map; this generated output has not been read or self-hash bound	The output changes coverage.tsv itself; do not embed a self-referential current blob or claim the prior input read reviewed this output. Parent must inspect final generated metadata.
docs/audit/2026-09-04/followups.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	REOPENED_CHANGED_SINCE_RECORDED_READ	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	11243bb276669509432063853d648dd7c3b21815	CURRENT_AUDIT_CONTINUATION_METADATA	/root/core_protocol_fixture_corroboration	corroboration-current-admin.tsv:7	HISTORICAL INPUT READ ONLY: Current audit administration content, issue dispositions, historical evidence and continuation/decision boundaries; six explicit files only. This new administrative projection changes these bytes. The independent R1 administrative review inspected the complete authored delta/changed JSON values, not a full reread of unchanged legacy text; final R2 delta approval is separate and does not become a full-current-text receipt.	REOPENED: recorded FULL_TEXT level/commit/blob apply only to the previous input, not this new output. No inferred final admin commit/tree/hash/full read. Independent exact-delta approval does not discharge full-current-text corroboration; preserve historical receipts.
docs/audit/2026-09-04/issues.json	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	REOPENED_CHANGED_SINCE_RECORDED_READ	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	e8c3a1fafa95dc6ba286c3c3cf3d3c82ebf3177e	CURRENT_AUDIT_CONTINUATION_METADATA	/root/core_protocol_fixture_corroboration	corroboration-current-admin.tsv:5	HISTORICAL INPUT READ ONLY: Current audit administration content, issue dispositions, historical evidence and continuation/decision boundaries; six explicit files only. This new administrative projection changes these bytes. The independent R1 administrative review inspected the complete authored delta/changed JSON values, not a full reread of unchanged legacy text; final R2 delta approval is separate and does not become a full-current-text receipt.	REOPENED: recorded FULL_TEXT level/commit/blob apply only to the previous input, not this new output. No inferred final admin commit/tree/hash/full read. Independent exact-delta approval does not discharge full-current-text corroboration; preserve historical receipts.
docs/audit/2026-09-04/issues.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	REOPENED_CHANGED_SINCE_RECORDED_READ	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	e2941aa383b81f2a21b914219fa0e89e08b7b6b5	CURRENT_AUDIT_CONTINUATION_METADATA	/root/core_protocol_fixture_corroboration	corroboration-current-admin.tsv:6	HISTORICAL INPUT READ ONLY: Current audit administration content, issue dispositions, historical evidence and continuation/decision boundaries; six explicit files only. This new administrative projection changes these bytes. The independent R1 administrative review inspected the complete authored delta/changed JSON values, not a full reread of unchanged legacy text; final R2 delta approval is separate and does not become a full-current-text receipt.	REOPENED: recorded FULL_TEXT level/commit/blob apply only to the previous input, not this new output. No inferred final admin commit/tree/hash/full read. Independent exact-delta approval does not discharge full-current-text corroboration; preserve historical receipts.
docs/audit/2026-09-04/repairs/130.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	0d5b39dd4506791e427cf002b213421e1d3eb1a9	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:2	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. No production/authentication bypass correction. Value equality, not boxed identity; #139 legacy and #192/#154 validation decisions preserved. Native arm64 simulator/Android host only; no fresh execution or raw-evidence review here.
docs/audit/2026-09-04/repairs/133.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	36f4bf9c59bb452211d6f2d5dbd31dcee54b403f	HISTORICAL_REPAIR_REPORT	/root/coverage_inspection/build_config_static; /root/ledger_core_inspection	ledger-core-inspection.md:213-233; corroboration-build-config.md:explicit complete repair-report read statement	Complete named file read; historical outcomes are not fresh tests; Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/137.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	769926748fdaca8f2a2f28680b96c801d9b31a2c	HISTORICAL_REPAIR_REPORT	/root/ledger_core_inspection	ledger-core-inspection.md:213-233	Complete named file read; historical outcomes are not fresh tests	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/144.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	0975214cbcce3f156484e81fcffbc2ef3d4a39d1	HISTORICAL_REPAIR_REPORT	/root/coverage_inspection; /root/coverage_inspection/build_config_static	coverage-inspection.md:complete-read-receipt + coverage-metadata-audit.json; corroboration-build-config.md:explicit complete repair-report read statement	Complete named file read; inventory metadata/source continuation interpretation only; no inherited source/test outcomes; Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/145.md	NO_INHERITED_REVIEW	NEW_PATH_AFTER_TRANSFER_CHECKPOINT_NO_INHERITED_ASSESSMENT	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	3f323e31ae38a48d81488e983acfb7af06b2eb0e	HISTORICAL_REPAIR_REPORT	/root/review_145_r1	corroboration-review-145-read-scope.json:additionalPublicationRead	Complete newly authored safe repair report read in publication review; prior raw evidence not reexecuted	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Direct reviewer message with raw SHA256; no contemporaneous line-range receipt; untracked paths are excluded from tracked denominator.
docs/audit/2026-09-04/repairs/152.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	bcae8eb2598a676d1c97e7c6e0b05e2f44a5df77	HISTORICAL_REPAIR_REPORT	/root/coverage_inspection/build_config_static	corroboration-build-config.md:explicit complete repair-report read statement	Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/187.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	b12c2edaae657cc7e6c9b5e6b80bba7ab6f31476	HISTORICAL_REPAIR_REPORT	/root/coverage_inspection/build_config_static	corroboration-build-config.md:explicit complete repair-report read statement	Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/190.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	665e68817b715286282ab5e2b81dcd51273e735a	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:3	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Android classfiles on JDK are not ART; Native ABI comparison is not runtime. Full check explicitly not rerun at the doc revision. 51/168 progress and next#187 are historical, not current counts/queue.
docs/audit/2026-09-04/repairs/208.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	f3adc8cad82b9390f25353a9af18da8ed36886c1	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:4	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Not a security/CI-coverage correction; protected instructions/#325 caveat retained. 56/169 count and next#225 are historical. No present-day block equality, macOS/Windows/Linux runtime or test execution assessed here.
docs/audit/2026-09-04/repairs/223.md	NO_INHERITED_REVIEW	NEW_PATH_AFTER_TRANSFER_CHECKPOINT_NO_INHERITED_ASSESSMENT	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	NOT_RECORDED	8ccda5f90708b8cfad6e4f2f43c72375d0f993c3	HISTORICAL_REPAIR_REPORT	/root/review_223_r1	review-223-admin-r1-report-read.json; SHA256 51440f4853467cdf1669115bd85fdff07992916e98c8590bb59925a51543f2e8	Full actual 88-line uncommitted safe report read; candidate SHA256 5a05576fe0ddd9f73639540d4aac8e75b5b2bf978062c16733538df6456bb57e. Applies only while byte-identical. No commit containing this report is invented.	Historical223verification report reading, not fresh execution, source reapproval, later facility or external acceptance. Does not upgrade six reopened ledgers or self-bind the coverage output.
docs/audit/2026-09-04/repairs/225.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	93fcf810aeeb5ac7957e50d2ee410dc8d9bafe6b	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:5	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Source-format policy, not general Bash/Kotlin parsing. Netty4.1.137.Final is a reported historical floor, not revalidated current dependency state. No real installer/hosted/publication run; unrelated XcodeGen suspicion unverified and #210 decision not reopened. 57/169/next#226 historical.
docs/audit/2026-09-04/repairs/226.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	656ce7b79c9260d76d84dcecf94db47f9364ba66	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:6	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Baseline random/private tmp location was not a predictable-path vulnerability or demonstrated noexec failure. No Linux GPG/live update/disk-full/noexec/hosted run; ambient key-inspection concern remains a suspicion. No GPG executed by this reader; 58/169/next#229 historical.
docs/audit/2026-09-04/repairs/229.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	e399790da2d42f9587a7e26ba8f181c5f96c47b4	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:7	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Literal U+FFFD valid; admission tightening0.8.0+ only, no auth bypass claim. Apple value-only scope does not claim key/lifecycle parity. Apple#332 unconfirmed continuation statement is later superseded by332-apple.md. Shared results/receipts are not additive.
docs/audit/2026-09-04/repairs/317.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	8822aabc07ae9620e3905752edea060b5a16230c	HISTORICAL_REPAIR_REPORT	/root/corroborate_samples	corroboration-samples.md:explicit complete repair-report read statement	Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/325.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	1681145aa3b80fdf92de228bbab84417d45e0e4e	HISTORICAL_REPAIR_REPORT	/root/corroborate_samples; /root/coverage_inspection; /root/coverage_inspection/build_config_static	coverage-inspection.md:complete-read-receipt + coverage-metadata-audit.json; corroboration-build-config.md:explicit complete repair-report read statement; corroboration-samples.md:explicit complete repair-report read statement	Complete named file read; inventory metadata/source continuation interpretation only; no inherited source/test outcomes; Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/332-apple.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	5ae9ed77abc681bbe0fba08b8a7e3dd2db98bd62	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:8	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Inputs injected after native browse-result copying; no real NWBrowser delivery. Unstarted native dial handles establish ownership, not TCP/authenticated sessions.0.8.0+ admission restriction; restoring61/171, not adding a duplicate row or closing issue. Supersedes older229/356unconfirmed Apple notes.
docs/audit/2026-09-04/repairs/337.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	4df02ddb17d72d6c854ece8a8fc4c674d2e2face	HISTORICAL_REPAIR_REPORT	/root/corroborate_samples	corroboration-samples.md:explicit complete repair-report read statement	Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/354.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	e42b6bf67e6acf91d34b601db932d2e99043cdf3	HISTORICAL_REPAIR_REPORT	/root/corroborate_samples	corroboration-samples.md:explicit complete repair-report read statement	Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/355.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	f103b681e468b44eee2aeb91b03007d7ca1a2da8	HISTORICAL_REPAIR_REPORT	/root/ledger_core_inspection	ledger-core-inspection.md:213-233	Complete named file read; historical outcomes are not fresh tests	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/356.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	a6993da774331590a04ff96e75f3ab2c923e9c08	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:9	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. No auth bypass or cache-lifecycle correction; unchanged JVM/Android/parser contracts and0.8.0+ admission restriction.65,536case only proves failed access/no callback, not specific constructor mechanism. Old Apple#332unconfirmed note later superseded by332-apple.md; no new native execution here.
docs/audit/2026-09-04/repairs/357.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0d88be3e3769b5133a985e4fe2fca782ba0ef2a6	245075a27166497bbcd78e131d3cecc396758ef7	HISTORICAL_REPAIR_REPORT	/root/archive_campaign_prose	corroboration-repair-history.tsv:10	historical-repair-reports-exact-nine	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Production dispatch already correct; no enlarged timeout/skip or production change. Host can still genuinely stall past finite real bound. Bypassed-context mutation fails pending invariant before later thread assertion. Shared22receipts include16shared and must not be added to#229as unique executions.
docs/audit/2026-09-04/repairs/358.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	6f27f29d6ac873398b19f91e92a5e74580e66409	HISTORICAL_REPAIR_REPORT	/root/ledger_core_inspection	ledger-core-inspection.md:213-233	Complete named file read; historical outcomes are not fresh tests	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/359.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	1e9a9eab308ba7b5112f67c6d1747ad1370e8336	HISTORICAL_REPAIR_REPORT	/root/ledger_core_inspection	ledger-core-inspection.md:213-233	Complete named file read; historical outcomes are not fresh tests	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/360.md	NO_INHERITED_REVIEW	CONTINUATION_DOCUMENTATION_NOT_RUNTIME_VERIFICATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	59e1253d3d1109ab3a3d3f6e96b44a4c49ef5587	HISTORICAL_REPAIR_REPORT	/root/coverage_inspection; /root/coverage_inspection/build_config_static	coverage-inspection.md:complete-read-receipt + coverage-metadata-audit.json; corroboration-build-config.md:explicit complete repair-report read statement	Complete named file read; inventory metadata/source continuation interpretation only; no inherited source/test outcomes; Named repair report explicitly read completely; historical evidence summary only, not fresh execution/approval	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run.
docs/audit/2026-09-04/repairs/367.md	NO_INHERITED_REVIEW	NEW_PATH_AFTER_TRANSFER_CHECKPOINT_NO_INHERITED_ASSESSMENT	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	NOT_RECORDED	2422be88ffdc9d188e2d26c98745dc98e45e63fc	HISTORICAL_REPAIR_REPORT	/root/review_367_admin_r1	review-367-admin-r1-report-read.json; SHA256 a1bef6f378fb53798f78279ec3322c851351f03e97e171691837ed23f9ff3c3d	Full actual 134-line uncommitted safe report read; candidate SHA256 fce48277689f5abbb4f501163dafa7071dd8f9e38aa4e5a17497642a02e7403d. Applies to this projection only while byte-identical. No commit containing the report is invented.	Historical367verification report, not fresh build/test, source reapproval or external acceptance. This full report read does not upgrade the six existing administrative ledgers reviewed only by authored delta/context.
docs/audit/2026-09-04/repairs/368.md	NO_INHERITED_REVIEW	NEW_PATH_AFTER_TRANSFER_CHECKPOINT_NO_INHERITED_ASSESSMENT	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	NOT_RECORDED	ff0a2b698ce23b456466dba88124159cadf4f999	HISTORICAL_REPAIR_REPORT	/root/review_368_r1	review-368-admin-r1-report-read.json; SHA256 a65d1ae4168202e1bdda87a6ada87813ece454ba349c74b306a445e679728665	Full actual 85-line uncommitted safe report read; candidate SHA256 22b37e09612f5f0c5a9685cb31d66169012e1b43aabc17830078a8efb8f6f702. Applies only while byte-identical. No commit containing this report is invented.	Historical368verification report reading, not fresh execution, source reapproval or external acceptance. Does not upgrade six reopened ledgers or self-bind the coverage output.
